student_id_new,acct_id_new,person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id,gender,city,state,zip,ethnicity
1090,9955,3470,30,2,5,6.0,N,N,2.15217,7,2,2.2,1,12,F,West Jefferson,NC,28694,0
1091,1476,1513,13,23,9,9.0,N,N,,20,0,,0,12,F,Banner Elk,NC,28604,1
1092,10817,7735,43,13,5,8.0,N,N,3.82222,0,0,3.78333,0,12,F,Robbinsville,NC,28771,0
1093,5169,11873,64,22,5,7.0,N,Y,3.18571,5,6,3.24286,0,12,M,Boone,NC,28607,0
1094,13954,8285,31,16,5,8.0,N,N,3.75,3,6,3.75,0,11,F,Marshall,NC,28753,0
1095,3505,14030,68,14,7,9.0,N,N,0.0,36,27,0.0,1,12,F,Wilkesboro,NC,28697,2
1096,438,21278,22,9,5,7.0,N,N,2.38462,0,0,2.38462,4,11,M,Forest City,NC,28043,0
1097,9058,20313,58,7,9,6.0,Y,Y,3.08378,1,0,2.6381,2,11,M,Hayesville,NC,28904,1
1098,16856,26754,15,1,5,7.0,N,N,3.45,1,4,3.45,0,12,F,McGrady,NC,28649,0
1099,11380,26347,67,2,5,7.0,N,N,2.42857,1,7,2.42857,0,11,M,Jefferson,NC,28640,0
1100,7574,21957,15,1,5,6.0,N,Y,3.75,1,3,3.95,0,11,M,North Wilkesboro,NC,28659,0
1101,13111,22583,53,9,5,7.0,N,N,3.175,1,1,3.05833,0,12,F,Forest City,NC,28043,0
1102,1359,24341,18,1,9,7.0,N,N,1.16667,6,10,1.16667,3,12,F,Millers Creek,NC,28651,1
1103,13377,25246,58,7,5,7.0,N,N,3.98182,8,4,4.0,0,11,F,Hayesville,NC,28904,0
1104,5227,28540,22,9,9,6.0,N,N,4.0,2,0,4.0,0,11,F,Bostic,NC,28018,1
1105,345,3813,18,1,5,7.0,N,N,,2,7,,0,12,F,Moravian Falls,NC,28654,0
1106,11625,6494,51,10,2,7.0,N,Y,1.79565,12,0,1.625,5,11,M,Hickory,NC,20601,0
1107,2598,7387,55,10,1,8.0,N,N,3.5,0,3,3.16667,0,12,M,Morganton,NC,28655,0
1108,12237,3950,12,17,5,12.0,N,N,0.0,5,0,,0,12,M,Forest City,NC,28043,0
1109,8870,21346,17,19,5,6.0,N,N,3.74333,7,9,3.58889,0,11,M,Hot Springs,NC,28743,0
1110,16696,26084,36,10,4,8.0,N,N,3.29167,6,2,2.83333,0,12,M,Morganton,NC,28655,0
1111,8127,13858,49,10,5,7.0,N,N,3.82143,1,1,3.76923,0,11,F,Morganton,NC,28655,0
1112,9079,16334,12,17,5,12.0,N,N,0.0,0,2,,0,12,M,Forest City,NC,28043,0
1113,2054,27400,23,17,5,10.0,N,N,0.0,2,0,,0,12,F,Ellenboro,NC,28040,0
1114,12206,11839,39,21,5,8.0,N,N,3.375,0,0,3.25,0,11,M,Glen Alpine,NC,28628,0
1115,15538,19091,6,12,5,8.0,N,N,,0,0,,0,11,M,Rutherfordton,NC,28139,0
1116,10254,20736,67,2,5,7.0,N,Y,3.29333,11,0,3.2,0,12,M,Lansing,NC,28643,0
1117,2713,8166,74,3,7,6.0,N,N,1.88667,0,5,1.08571,4,12,M,Cherokee,NC,28719,0
1118,15133,22282,12,17,5,12.0,N,N,0.0,8,0,,0,12,F,Bostic,NC,28018,0
1119,9861,22298,61,21,5,9.0,N,N,2.65882,16,7,1.33333,1,12,M,Morganton,NC,28655,0
1120,1378,11667,15,1,5,6.0,N,N,3.53214,0,3,2.99167,0,11,F,North Wilkesboro,NC,28659,0
1121,8427,14667,12,17,4,10.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
1122,6794,25256,39,21,4,8.0,N,N,0.65217,10,3,0.23077,16,11,M,Morganton,NC,28655,0
1123,10077,29436,15,1,5,7.0,N,N,3.94643,3,3,3.875,0,11,F,North Wilkesboro,NC,28659,0
1124,16547,22424,16,10,9,7.0,N,N,3.84375,0,2,3.83333,0,11,M,Morganton,NC,28680,1
1125,16765,25793,5,14,5,8.0,N,N,4.0,0,5,4.0,0,11,M,State Road,NC,28676,2
1126,5873,25976,55,10,5,7.0,N,N,3.70833,1,0,3.5,0,11,F,Morganton,NC,28655,0
1127,13706,8137,11,1,5,6.0,N,N,2.55,2,7,2.55,0,12,F,North Wilkesboro,NC,28659,0
1128,2020,11187,70,6,5,8.0,N,N,4.0,2,1,4.0,0,11,F,Hayesville,NC,28904,0
1129,10501,16976,65,5,9,8.0,N,N,3.61,0,2,3.52,0,12,M,Ennice,NC,28623,1
1130,961,2426,17,19,5,6.0,N,N,3.62917,5,2,3.45,0,12,M,Marshall,NC,28753,0
1131,15944,10301,11,1,4,6.0,N,N,3.16071,3,4,2.6,0,11,M,Moravian Falls,NC,28654,0
1132,3368,13571,15,1,5,8.0,N,Y,1.5,5,6,1.5,5,12,M,Traphill,NC,28685,0
1133,13830,11831,13,23,5,9.0,N,N,,6,45,,0,12,F,Lenoir,NC,28645,0
1134,2095,18692,26,14,7,9.0,N,N,2.7,12,0,2.7,0,12,F,Ferguson,NC,28624,2
1135,16242,22349,11,1,9,7.0,N,N,4.0,0,1,4.0,0,11,F,Wilkesboro,NC,28697,1
1136,11596,12186,70,6,5,8.0,N,N,2.23333,6,10,2.23333,1,11,F,Hayesville,NC,28904,0
1137,3367,14814,7,9,5,8.0,N,N,3.7,1,0,3.55833,0,12,F,Rutherfordton,NC,28139,0
1138,14962,26828,22,9,2,7.0,N,N,3.016,0,6,2.82308,2,12,F,Forest City,NC,28043,0
1139,12791,11380,31,16,5,8.0,N,Y,3.74167,4,20,3.7,0,11,F,Mars Hill,NC,28754,0
1140,12395,23452,49,10,5,8.0,N,N,2.22222,9,1,1.69231,5,12,M,Valdese,NC,28690,0
1141,4365,17427,23,17,5,11.0,N,N,0.0,3,0,,0,12,F,Marion,NC,28752,0
1142,5899,9149,67,2,5,8.0,N,Y,2.35625,3,2,2.26667,1,12,M,Warrensville,NC,28693,0
1143,11208,7332,22,9,2,6.0,N,N,0.0,12,0,,0,12,M,Forest City,NC,28043,0
1144,12003,13574,58,7,5,7.0,N,N,3.92121,5,6,3.95714,0,11,F,Hayesville,NC,28904,0
1145,7378,19791,4,14,7,9.0,N,N,0.8625,13,16,0.8625,4,12,M,Elkin,NC,28621,2
1146,8623,5453,32,21,5,8.0,N,Y,3.33333,0,0,3.13333,0,11,F,Hickory,NC,28602,0
1147,15673,19371,31,16,5,8.0,N,N,3.73333,0,0,3.46667,0,11,M,Hot Springs,NC,28743,0
1148,15156,24530,1,22,5,6.0,N,N,4.0,0,2,4.0,0,12,M,Sugar Grove,NC,28679,0
1149,3257,28166,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,Lansing,NC,28643,0
1150,14509,9543,51,10,5,7.0,N,N,3.83333,1,5,3.66667,0,11,F,Hickory,NC,28601,0
1151,15693,3494,13,23,5,9.0,N,N,,56,8,,0,12,F,Boone,NC,28607,0
1152,17171,25479,51,10,5,7.0,N,N,2.91667,5,1,2.83333,0,11,M,Connelly Springs,NC,28612,0
1153,10664,12944,58,7,5,6.0,N,N,2.85484,5,5,2.74,0,12,M,Warne,NC,28909,0
1154,13809,2664,35,17,2,10.0,N,N,0.0,1,0,,0,12,M,Rutherfordton,NC,28139,0
1155,13961,26237,31,16,5,8.0,N,N,3.89583,10,0,3.86667,0,11,M,Marshall,NC,28753,0
1156,16499,10338,10,17,5,8.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
1157,8060,23854,15,1,9,8.0,Y,N,0.80833,8,10,0.80833,6,12,F,Wilkesboro,NC,28697,1
1158,1003,13915,49,10,1,7.0,N,N,3.92857,0,0,3.84615,0,11,F,Valdese,NC,28690,0
1159,449,14384,18,1,4,7.0,N,Y,,4,1,,0,12,M,Millers Creek,NC,28651,0
1160,17186,14652,67,2,5,7.0,N,N,3.23125,10,7,2.88889,0,12,M,Creston,NC,28615,0
1161,5888,10714,36,10,2,6.0,N,N,3.91667,0,2,3.83333,0,12,M,Morganton,NC,28655,0
1162,4173,26158,2,14,5,8.0,N,N,3.75357,2,4,3.53333,0,11,M,Wilkesboro,NC,28697,2
1163,12504,24663,23,17,5,9.0,N,N,0.0,2,0,,0,12,M,Forest City,NC,28043,0
1164,10341,8006,55,10,5,6.0,N,N,3.84,3,4,4.0,0,12,M,Morganton,NC,28655,0
1165,15818,17920,18,1,9,8.0,N,N,3.42222,0,1,3.42222,0,12,M,Wilkesboro,NC,28697,1
1166,14056,24734,22,9,2,8.0,N,N,2.98,5,0,2.55833,0,12,F,Ellenboro,NC,28040,0
1167,11332,24533,18,1,5,7.0,N,N,3.68333,5,9,3.68333,0,12,M,North Wilkesboro,NC,28659,0
1168,2250,25822,55,10,5,7.0,N,N,3.08,5,2,2.75,1,12,F,Morganton,NC,28655,0
1169,12726,14216,22,9,5,6.0,N,N,0.66667,14,3,0.66667,11,11,F,Ellenboro,NC,28040,0
1170,415,14871,74,3,5,6.0,N,N,3.44667,0,3,3.42857,0,12,M,Bryson City,NC,28713,0
1171,13156,16316,15,1,5,6.0,N,N,2.43571,3,10,1.625,4,11,F,McGrady,NC,28649,0
1172,4399,19036,74,3,5,6.0,N,N,1.71333,0,28,0.42857,6,12,M,Bryson City,NC,28713,0
1173,2183,28315,40,21,5,9.0,N,N,3.05,15,7,2.35,0,12,M,Morganton,NC,28655,0
1174,15715,24853,43,13,5,7.0,N,N,2.65,26,23,2.5,1,12,F,Robbinsville,NC,28771,0
1175,2646,13247,60,21,5,9.0,N,N,2.55,11,13,2.35,2,12,M,Connelly Springs,NC,28612,0
1176,2051,1876,51,10,5,6.0,N,N,3.5,3,1,3.41667,0,12,M,Hickory,NC,28601,0
1177,13342,28010,23,17,5,9.0,N,N,0.0,0,0,,0,12,M,Henrietta,NC,28076,0
1178,64,14469,55,10,5,7.0,N,N,3.76,6,1,3.58333,0,11,F,Morganton,NC,28655,0
1179,1936,24569,7,9,5,6.0,N,N,3.16667,0,11,3.16667,0,11,F,Rutherfordton,NC,28139,0
1180,9073,11262,55,10,4,6.0,N,N,3.36,2,0,3.16667,0,12,M,Morganton,NC,28655,0
1181,7858,22002,42,12,2,8.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
1182,7117,22271,52,17,5,6.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
1183,4697,8267,9,5,7,6.0,N,N,2.45556,10,12,2.45556,0,11,M,Sparta,NC,28675,0
1184,11317,16670,7,9,5,7.0,N,N,1.41667,0,0,1.41667,3,11,M,Forest City,NC,28043,0
1185,14171,24148,9,5,5,7.0,N,N,1.755,0,0,1.76364,0,12,M,Sparta,NC,28675,0
1186,5772,5975,25,4,5,6.0,N,N,2.66667,0,2,2.66667,0,12,F,Burnsville,NC,28714,0
1187,5043,13265,39,21,2,8.0,N,N,2.6087,0,0,1.91667,0,11,F,Morganton,NC,28655,0
1188,598,26432,8,1,5,7.0,N,N,2.71429,0,0,2.225,3,11,F,State Road,NC,28676,0
1189,11565,20918,16,10,5,7.0,N,N,2.83333,0,0,1.91667,2,11,F,Morganton,NC,28655,0
1190,16258,27246,67,2,5,7.0,N,N,4.0,0,8,4.0,0,11,M,Grassy Creek,NC,28631,0
1191,6689,21546,2,14,9,8.0,Y,N,3.34643,9,0,2.86667,0,11,F,Wilkesboro,NC,28697,1
1192,3967,22124,71,21,5,9.0,N,N,2.52,29,1,2.34167,1,12,F,Morganton,NC,28655,0
1193,10460,13433,17,19,5,7.0,N,N,1.49167,11,5,0.95,10,12,M,Marshall,NC,28753,0
1194,3840,13129,58,7,5,7.0,N,N,3.02121,9,0,2.74762,1,11,M,Hayesville,NC,28904,0
1195,17149,17366,12,17,5,12.0,N,N,0.0,0,1,,0,12,F,Ellenboro,NC,28040,0
1196,16427,23971,48,23,5,8.0,N,N,3.15938,7,5,2.45833,1,11,M,Vilas,NC,28692,0
1197,3734,20765,35,17,5,12.0,N,N,0.0,1,2,,0,12,M,Union Mills,NC,28167,0
1198,1699,20940,12,17,2,12.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
1199,12943,23855,43,13,5,7.0,N,N,3.62222,1,9,3.51667,0,12,M,Robbinsville,NC,28771,0
1200,10480,15940,51,10,5,6.0,N,N,3.5,0,0,3.41667,0,11,F,Hickory,NC,28601,0
1201,15625,9119,55,10,5,8.0,N,Y,1.25926,4,7,1.08333,6,12,M,Morganton,NC,28655,0
1202,7634,24643,51,10,5,6.0,N,Y,2.8,6,1,3.25,0,12,F,Hildebran,NC,28637,0
1203,15736,11159,23,17,5,11.0,N,N,0.0,4,0,,0,12,M,Rutherfordton,NC,28139,0
1204,4809,8238,35,17,5,10.0,N,N,0.0,2,0,,0,12,M,Rutherfordton,NC,28139,0
1205,14822,20429,23,17,5,10.0,N,N,0.0,5,0,,0,12,M,Mooresboro,NC,28114,0
1206,3100,25073,7,9,5,6.0,N,N,3.94,0,8,3.94,0,12,F,Rutherfordton,NC,28139,0
1207,1284,21203,12,17,2,12.0,N,N,0.0,0,2,,0,12,M,Forest City,NC,28043,0
1208,3298,13111,69,2,5,6.0,N,N,2.51818,2,1,3.02727,0,12,F,Fleetwood,NC,28626,0
1209,5318,8117,23,17,5,11.0,N,N,0.0,3,0,,0,12,F,Cliffside NC,,28024,0
1210,7903,2119,35,17,5,10.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
1211,12248,10371,35,17,5,11.0,N,N,0.0,1,0,,0,12,M,Spindale,NC,28160,0
1212,5487,28071,8,1,2,6.0,N,N,3.575,1,0,3.575,0,12,F,North Wilkesboro,NC,28659,0
1213,590,24093,11,1,5,7.0,N,N,1.16667,0,2,1.16667,3,12,F,Moravian Falls,NC,28654,0
1214,11214,360,23,17,5,10.0,N,N,0.0,1,0,,0,12,M,Mooresboro,NC,28114,0
1215,11579,28480,10,17,5,6.0,N,N,0.0,0,1,,0,12,M,Rutherfordton,NC,28139,0
1216,12035,12267,17,19,5,6.0,N,N,2.7,16,0,1.79167,5,12,M,Mars Hill,NC,28754,0
1217,13730,12225,38,13,9,6.0,N,N,3.048,0,5,2.7625,1,12,F,Robbinsville,NC,28771,1
1218,8789,22364,69,2,5,6.0,N,N,2.70909,7,4,3.26364,0,12,M,Jefferson,NC,28640,0
1219,9137,11156,15,1,5,6.0,N,N,3.95,1,0,3.95,0,12,F,North Wilkesboro,NC,28659,0
1220,16959,3142,8,1,5,6.0,N,N,3.73333,0,0,3.73333,0,12,F,Roaring River,NC,28669,0
1221,14906,812,58,7,5,6.0,N,N,2.30323,7,1,1.94,3,12,M,Hayesville,NC,28904,0
1222,13518,20779,17,19,5,7.0,N,N,3.90833,2,2,3.84167,0,12,F,Mars Hill,NC,28754,0
1223,15718,17734,27,22,5,6.0,N,Y,3.82308,0,3,3.81429,0,12,M,Sugar Grove,NC,28679,0
1224,15982,27587,12,17,5,10.0,N,N,0.0,0,1,,0,12,M,Mooresboro,NC,28114,0
1225,14469,13303,35,17,5,12.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
1226,10845,19820,36,10,5,7.0,N,N,3.95833,0,0,4.0,0,11,M,Morganton,NC,28655,0
1227,10166,26003,67,2,5,7.0,N,N,3.74286,3,3,3.71111,0,12,M,Jefferson,NC,28640,0
1228,2797,23243,59,8,5,8.0,N,N,3.05,12,0,2.88889,1,11,F,Ennice,NC,28623,2
1229,300,11557,72,16,5,9.0,N,N,3.57083,47,8,3.55833,0,12,F,Mars Hill,NC,28754,0
1230,3931,13637,58,7,2,6.0,N,N,2.865,1,0,2.62917,2,11,F,Hayesville,NC,28904,0
1231,3765,797,8,1,5,6.0,N,N,3.0,2,11,3.0,0,12,F,Elkin,NC,28621,0
1232,15656,28759,11,1,5,6.0,N,Y,2.67857,12,16,1.5,5,11,M,Wilkesboro,NC,28697,0
1233,11882,22814,49,10,5,7.0,N,N,3.42857,2,3,3.15385,0,12,M,Valdese,NC,28690,0
1234,13947,22147,38,13,5,6.0,N,N,3.80952,0,7,4.0,0,12,F,Almond,NC,28702,0
1235,10620,17143,51,10,9,7.0,N,N,2.41667,11,5,1.85714,0,12,M,Connelly Springs,NC,28612,1
1236,2681,27275,67,2,5,7.0,N,N,4.0,5,7,4.0,0,11,M,West Jefferson,NC,28694,0
1237,622,18850,3,12,5,8.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
1238,4438,12438,52,17,4,8.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
1239,545,13797,4,14,7,9.0,N,N,3.38333,14,11,3.38333,0,12,M,North Wilkesboro,NC,28659,2
1240,10607,15496,13,23,5,9.0,N,N,,5,5,,0,12,F,Boone,NC,28607,0
1241,3805,20041,57,21,5,8.0,N,N,3.5,0,0,3.16667,0,11,F,Morganton,NC,28655,0
1242,13582,13803,35,17,5,11.0,N,N,0.0,1,0,,0,12,F,Caroleen,NC,28019,0
1243,2455,15743,49,10,2,7.0,N,Y,2.54167,0,0,2.38462,0,11,M,Valdese,NC,28690,0
1244,7683,1946,25,4,5,6.0,N,N,3.925,14,9,3.925,0,12,M,Burnsville,NC,28714,0
1245,8761,20697,20,17,5,7.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
1246,6057,29062,18,1,5,8.0,N,N,3.15556,1,6,3.15556,0,12,F,Millers Creek,NC,28651,0
1247,791,23616,58,7,5,6.0,N,N,2.08387,12,0,1.62,3,12,F,Hayesville,NC,28904,0
1248,8109,26495,18,1,5,6.0,N,N,1.26667,4,1,1.26667,1,12,M,North Wilkesboro,NC,28659,0
1249,8268,27107,51,10,5,6.0,N,N,3.79167,4,13,3.83333,0,12,F,,,,0
1250,957,27435,16,10,5,8.0,N,N,2.47222,3,0,1.5,1,12,M,Morganton,NC,28655,0
1251,1524,15366,28,14,5,8.0,N,N,2.49643,5,11,1.84167,3,11,F,Wilkesboro,NC,28697,0
1252,15650,25802,49,10,5,8.0,N,N,3.91667,1,1,3.84615,0,12,F,Connelly Springs,NC,28612,0
1253,12399,7667,55,10,9,6.0,N,N,3.84,5,2,4.0,0,12,M,Morganton,NC,28655,1
1254,11577,9178,27,22,5,6.0,N,N,3.65,2,6,3.53333,0,11,M,Vilas,NC,28692,0
1255,4847,21760,61,21,1,9.0,N,N,3.51765,0,0,3.56667,0,12,M,Valdese,NC,28690,0
1256,5414,20719,55,10,5,6.0,N,N,3.8,4,11,3.91667,0,12,F,Morganton,NC,28655,0
1257,2087,24303,15,1,5,6.0,N,N,1.28333,8,3,1.28333,3,12,M,McGrady,NC,28649,0
1258,474,26239,36,10,4,6.0,N,N,3.58333,0,1,3.53846,0,11,F,Morganton,NC,28655,0
1259,2711,23284,8,1,5,8.0,N,N,3.7,2,0,3.7,0,12,F,North Wilkesboro,NC,28659,0
1260,2234,25898,7,9,9,6.0,N,N,2.33333,4,0,2.33333,0,11,M,Rutherfordton,NC,28139,1
1261,6199,17570,17,19,5,8.0,N,N,4.0,10,0,4.0,0,12,F,Mars Hill,NC,28754,0
1262,10829,25555,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,West Jefferson,NC,28694,0
1263,2829,29213,52,17,5,6.0,N,N,0.0,0,0,,0,12,F,Bostic,NC,28018,0
1264,7867,16935,10,17,2,8.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
1265,4633,13899,36,10,5,6.0,N,Y,1.95833,3,6,2.0,0,12,M,Morganton,NC,28655,0
1266,16723,23064,51,10,5,7.0,N,N,3.08333,0,0,2.66667,0,11,M,Connelly Springs,NC,28612,0
1267,7058,14660,22,9,5,8.0,N,N,2.44211,2,1,1.41111,3,12,M,Ellenboro,NC,28040,0
1268,3135,27305,36,10,5,7.0,N,N,3.20833,6,4,2.92308,0,11,F,Morganton,NC,28655,0
1269,11497,16023,18,1,5,6.0,N,Y,2.5875,1,0,2.5875,1,12,M,Millers Creek,NC,28651,0
1270,7590,23523,25,4,5,7.0,N,N,,0,0,,0,12,F,Bakersville,NC,28705,0
1271,10202,25911,22,9,4,7.0,N,N,2.5,0,0,2.5,2,11,M,Forest City,NC,28043,0
1272,7535,23459,20,17,5,7.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
1273,14666,17803,77,2,5,6.0,N,N,4.0,2,4,4.0,0,11,F,Lansing,NC,28643,0
1274,17069,28387,22,9,2,6.0,N,N,2.51667,4,4,1.84167,4,12,M,Ellenboro,NC,28040,0
1275,14158,25015,75,4,9,6.0,N,N,3.77368,35,2,3.71333,0,11,F,Burnsville,NC,28714,1
1276,14670,7070,18,1,5,7.0,N,N,3.95714,0,2,3.95,0,11,F,Millers Creek,NC,28651,0
1277,2466,28747,58,7,5,7.0,N,N,3.05152,1,2,2.77619,0,11,M,Warne,NC,28909,0
1278,8180,29037,58,7,5,7.0,N,N,2.85926,5,3,2.94286,0,12,F,Hayesville,NC,28904,0
1279,7139,16510,35,17,5,10.0,N,N,0.0,0,0,,0,12,M,Bostic,NC,28018,0
1280,6187,24223,56,5,7,6.0,N,N,3.9375,3,22,3.9375,0,11,M,Piney Creek,NC,28663,0
1281,15204,25280,22,9,2,7.0,N,N,3.625,14,1,3.71,0,12,M,Forest City,NC,28043,0
1282,14646,29013,17,19,5,7.0,N,N,3.36333,5,2,3.17222,0,11,F,Mars Hill,NC,28754,0
1283,8357,18806,53,9,5,7.0,N,N,3.0,0,0,3.0,2,11,F,Rutherfordton,NC,28139,0
1284,4985,8556,17,19,5,7.0,N,N,3.44167,0,0,3.05,0,12,F,Mars Hill,NC,28754,0
1285,10538,19169,10,17,5,7.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
1286,6404,20689,9,5,5,6.0,N,N,3.25217,3,6,2.95,0,12,F,Sparta,NC,28675,0
1287,12053,13976,49,10,5,6.0,N,N,3.92857,1,21,3.84615,0,12,F,Rutherford College NC,,28671,0
1288,7409,10491,55,10,9,6.0,N,N,2.96,1,1,2.61538,0,12,F,Morganton,NC,28655,1
1289,7491,21611,50,8,5,9.0,N,N,3.20833,28,25,2.97778,0,12,F,Sparta,NC,28675,2
1290,8578,13927,38,13,5,6.0,N,N,3.7,1,13,3.80833,0,12,F,Robbinsville,NC,28771,0
1291,3780,3669,36,10,5,6.0,N,N,3.08,1,4,2.83333,0,12,M,Morganton,NC,28655,0
1292,17275,25261,11,1,9,8.0,Y,N,3.77778,0,1,3.77778,0,12,M,North Wilkesboro,NC,28659,1
1293,3996,2293,8,1,5,6.0,N,N,3.58333,5,7,3.58333,0,12,F,Elkin,NC,28621,0
1294,7618,8608,55,10,5,7.0,N,N,3.83333,0,0,3.75,0,11,F,Morganton,NC,28655,0
1295,11546,26352,53,9,9,7.0,N,N,3.60435,0,0,3.36923,0,12,M,Mooresboro,NC,28114,1
1296,9029,26858,70,6,5,8.0,N,N,4.0,2,0,4.0,0,11,F,Murphy,NC,28906,0
1297,14826,28229,30,2,5,6.0,N,N,3.16087,1,0,3.58333,0,12,M,Lansing,NC,28643,0
1298,1571,17822,18,1,5,6.0,N,N,2.8,3,0,2.025,5,11,M,North WIlkesboro,NC,28659,0
1299,5377,4776,51,10,5,6.0,N,N,2.875,13,1,2.33333,0,12,M,Hildebran,NC,28637,0
1300,12787,16224,18,1,9,6.0,N,N,3.49643,1,2,3.275,0,11,M,Wilkesboro,NC,28697,1
1301,16040,28592,57,21,5,8.0,N,N,3.625,3,0,3.53846,0,11,M,Morganton,NC,28655,0
1302,14758,29196,58,7,5,6.0,N,N,3.57568,2,4,3.26667,0,11,F,Hayesville,NC,28904,0
1303,11012,23376,7,9,5,6.0,N,N,3.54,2,1,3.25455,0,12,F,Forest City,NC,28043,0
1304,11194,17802,51,10,5,6.0,N,N,2.625,4,2,1.75,2,12,M,Hildebran,NC,28637,0
1305,4871,11616,55,10,5,8.0,N,Y,3.14286,0,0,3.41667,0,12,F,Valdese,NC,28690,0
1306,993,26065,16,10,5,6.0,N,N,1.78571,0,0,1.0,0,12,F,Morganton,NC,28655,0
1307,4175,28912,67,2,5,8.0,N,Y,1.0625,1,21,1.47,5,12,M,Jefferson,NC,28640,0
1308,5981,24991,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,Lansing,NC,28643,0
1309,3873,8250,31,16,5,8.0,N,N,3.85652,0,0,3.75,0,11,M,Mars Hill,NC,28754,0
1310,13347,7502,23,17,5,11.0,N,N,0.0,0,0,,0,12,M,Mooresboro,NC,28114,0
1311,12629,15644,51,10,5,8.0,N,N,3.525,6,8,3.21667,0,12,M,Hildebran,NC,28637,0
1312,776,21533,58,7,5,6.0,N,N,3.6129,6,3,4.0,0,12,M,Hayesville,NC,28904,0
1313,3089,15396,13,23,5,9.0,N,N,,15,12,,0,12,F,Boone,NC,28607,0
1314,6222,6148,7,9,2,7.0,N,N,,0,0,,0,11,F,,,,0
1315,3728,26193,50,8,9,9.0,N,N,3.31667,15,3,3.4,0,12,M,Ennice,NC,28623,2
1316,13931,17347,35,17,5,12.0,N,N,0.0,1,2,,0,12,M,Rutherfordton,NC,28139,0
1317,6971,778,47,20,5,8.0,N,N,3.66667,4,4,3.55833,0,11,M,Bryson City,NC,28713,0
1318,2587,28436,49,10,5,7.0,N,N,2.85714,9,1,2.0,1,12,M,Valdese,NC,28690,0
1319,9202,23752,76,15,5,8.0,N,N,,1,2,,0,11,F,West Jefferson,NC,28694,0
1320,2746,26057,6,12,2,8.0,N,N,,0,0,,0,11,M,Rutherfordton,NC,28139,0
1321,310,15982,74,3,7,6.0,N,N,1.46,4,4,0.325,6,12,M,Cherokee,NC,28719,0
1322,15590,3855,23,17,5,11.0,N,N,0.0,0,0,,0,12,F,Henrietta,NC,28076,0
1323,6913,12058,49,10,5,6.0,N,N,3.42857,7,5,3.07692,0,12,F,Valdese,NC,28690,0
1324,477,8791,74,3,5,8.0,N,N,3.2,0,4,2.95556,0,12,M,Bryson City,NC,28713,0
1325,5883,27035,11,1,4,7.0,N,N,1.425,0,0,1.425,2,12,F,North Wilkesboro,NC,28659,0
1326,4676,28804,12,17,5,11.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
1327,3046,18423,62,12,5,9.0,N,N,3.05714,3,1,2.35,0,12,F,Rutherfordton,NC,28139,0
1328,12306,9161,16,10,5,6.0,N,N,3.0,0,9,2.41667,0,11,M,Morganton,NC,28655,0
1329,1154,26873,36,10,5,8.0,N,N,3.875,0,0,3.75,0,12,F,Morganton,NC,28655,0
1330,15412,19722,67,2,5,7.0,N,N,3.33125,29,5,3.23636,0,12,F,Creston,NC,28615,0
1331,12465,25566,49,10,5,8.0,N,N,3.77917,1,0,3.66875,0,12,M,Valdese,NC,28690,0
1332,9102,20246,5,14,5,8.0,N,N,3.95357,0,10,3.89167,0,11,F,North Wilkesboro,NC,28659,2
1333,2343,6576,15,1,9,7.0,N,N,3.38214,6,3,2.9,0,11,F,North Wilkesboro,NC,28659,1
1334,4453,24965,32,21,4,8.0,N,N,4.0,0,0,4.0,0,11,F,Hildebran,NC,28637,0
1335,3857,15095,62,12,5,9.0,N,N,3.88333,0,2,3.53333,0,12,M,Forest City,NC,28043,0
1336,6088,2977,49,10,5,6.0,N,N,3.17857,7,2,2.84615,0,12,M,Drexel,NC,28619,0
1337,13316,21738,8,1,5,6.0,N,N,3.9,1,5,3.79167,0,11,F,Ronda,NC,28670,0
1338,6005,26512,67,2,5,8.0,N,N,1.48125,1,7,1.20909,5,12,F,Lansing,NC,28643,0
1339,12020,5722,35,17,2,11.0,N,N,0.0,0,0,,0,12,M,Spindale,NC,28160,0
1340,1097,15487,76,15,5,8.0,N,N,,2,0,,0,11,M,Crumpler,NC,28617,0
